Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP.1,PTS.1,TRB.1,AST.1,STL.1,BLK.1,Rookie_Year,Fetch_Date
46,Daniss Jenkins,"Oct 25, '24, DET @ CLE",23,2,41,576,96,226,35,92,42,55,19,61,115,33,6,51,45,269,0.425,0.38,0.764,14.0,6.6,1.5,2.8,0.8,0.1,2025,2026-01-24
47,AJ Johnson,"Oct 23, '24, MIL @ PHI",20,2,52,802,98,275,28,109,35,41,15,85,90,17,3,46,59,259,0.356,0.257,0.854,15.4,5.0,1.6,1.7,0.3,0.1,2025,2026-01-24
48,Keshad Johnson,"Dec 2, '24, MIA @ BOS",23,2,34,240,37,77,8,27,13,22,19,63,5,10,8,10,24,95,0.481,0.296,0.591,7.1,2.8,1.9,0.1,0.3,0.2,2025,2026-01-24
49,Dillon Jones,"Oct 24, '24, OKC @ DEN",23,1,54,552,51,133,16,63,17,28,30,121,58,16,4,28,54,135,0.383,0.254,0.607,10.2,2.5,2.2,1.1,0.3,0.1,2025,2026-01-24
50,Isaac Jones,"Oct 28, '24, SAC vs. POR",24,2,44,322,56,87,3,10,24,38,24,59,13,5,10,16,34,139,0.644,0.3,0.632,7.3,3.2,1.3,0.3,0.1,0.2,2025,2026-01-24
51,Spencer Jones,"Nov 2, '24, DEN vs. UTA",23,2,60,1050,101,207,41,117,29,44,54,140,39,40,21,29,129,272,0.488,0.35,0.659,17.5,4.5,2.3,0.7,0.7,0.4,2025,2026-01-24
52,Yuki Kawamura,"Oct 25, '24, MEM @ HOU",23,1,22,93,11,30,7,23,7,9,0,12,19,2,0,5,8,36,0.367,0.304,0.778,4.2,1.6,0.5,0.9,0.1,0.0,2025,2026-01-24
53,Kylor Kelley,"Jan 27, '25, DAL vs. WAS",27,1,11,126,14,22,0,0,6,10,12,39,5,1,3,4,15,34,0.636,,0.6,11.5,3.1,3.5,0.5,0.1,0.3,2025,2026-01-24
54,Bobi Klintman,"Jan 8, '25, DET @ BRK",21,2,14,95,13,31,5,16,1,5,6,23,11,4,1,6,17,32,0.419,0.313,0.2,6.8,2.3,1.6,0.8,0.3,0.1,2025,2026-01-24
55,Dalton Knecht,"Oct 22, '24, LAL vs. MIN",23,2,114,1944,323,708,157,431,75,100,48,272,79,32,17,53,130,878,0.456,0.364,0.75,17.1,7.7,2.4,0.7,0.3,0.1,2025,2026-01-24
56,Tyler Kolek,"Oct 22, '24, NYK @ BOS",23,2,80,814,104,261,39,123,24,33,21,101,177,29,7,57,81,271,0.398,0.317,0.727,10.2,3.4,1.3,2.2,0.4,0.1,2025,2026-01-24
57,Pelle Larsson,"Oct 23, '24, MIA vs. ORL",23,2,92,1639,214,467,65,201,106,149,56,198,187,52,15,58,161,599,0.458,0.323,0.711,17.8,6.5,2.2,2.0,0.6,0.2,2025,2026-01-24
58,Malevy Leons,"Nov 1, '24, OKC @ POR",25,2,8,26,0,3,0,1,2,4,2,6,1,0,0,2,5,2,0.0,0.0,0.5,3.3,0.3,0.8,0.1,0.0,0.0,2025,2026-01-24
59,Jaylen Martin,"Oct 27, '24, BRK vs. MIL",21,1,16,239,31,74,7,23,9,10,11,44,17,9,0,12,14,78,0.419,0.304,0.9,14.9,4.9,2.8,1.1,0.6,0.0,2025,2026-01-24
60,Karlo MatkoviÄ,"Oct 23, '24, NOP vs. CHI",23,2,75,1212,206,348,36,101,42,59,89,312,69,30,66,60,157,490,0.592,0.356,0.712,16.2,6.5,4.2,0.9,0.4,0.9,2025,2026-01-24
61,Jared McCain,"Oct 23, '24, PHI vs. MIL",20,2,54,1111,195,469,81,226,71,81,17,122,108,37,1,60,73,542,0.416,0.358,0.877,20.6,10.0,2.3,2.0,0.7,0.0,2025,2026-01-24
62,Kevin McCullar Jr.,"Mar 25, '25, NYK vs. DAL",23,2,16,116,12,30,6,15,4,7,8,28,17,5,1,8,20,34,0.4,0.4,0.571,7.3,2.1,1.8,1.1,0.3,0.1,2025,2026-01-24
63,Jack McVeigh,"Nov 6, '24, HOU vs. SAS",28,1,9,43,5,17,4,13,0,0,2,5,1,0,2,2,3,14,0.294,0.308,,4.8,1.6,0.6,0.1,0.0,0.2,2025,2026-01-24
64,Emanuel Miller,"Mar 4, '25, CHI vs. CLE",24,2,11,58,10,21,2,7,3,4,5,11,6,3,0,0,5,25,0.476,0.286,0.75,5.3,2.3,1.0,0.5,0.3,0.0,2025,2026-01-24
65,Riley Minix,"Nov 6, '24, SAS @ HOU",24,2,4,15,4,7,1,4,0,0,1,4,1,1,0,0,1,9,0.571,0.25,,3.8,2.3,1.0,0.3,0.3,0.0,2025,2026-01-24
66,Yves Missi,"Oct 23, '24, NOP vs. CHI",20,2,111,2669,359,656,0,2,156,253,367,809,145,50,148,111,209,874,0.547,0.0,0.617,24.0,7.9,7.3,1.3,0.5,1.3,2025,2026-01-24
67,Ajay Mitchell,"Oct 24, '24, OKC @ DEN",22,2,79,1726,313,640,71,197,143,166,47,217,221,86,18,97,161,840,0.489,0.36,0.861,21.8,10.6,2.7,2.8,1.1,0.2,2025,2026-01-24
68,Jonathan Mogbo,"Oct 23, '24, TOR vs. CLE",23,2,82,1418,170,382,17,70,62,87,121,347,156,57,38,73,148,419,0.445,0.243,0.713,17.3,5.1,4.2,1.9,0.7,0.5,2025,2026-01-24
69,Tristen Newton,"Nov 18, '24, IND @ TOR",23,1,8,16,1,8,0,3,1,1,2,4,2,1,0,2,4,3,0.125,0.0,1.0,2.0,0.4,0.5,0.3,0.1,0.0,2025,2026-01-24
70,Miles Norris,"Mar 6, '25, BOS vs. PHI",24,1,3,35,2,9,2,7,1,2,2,9,0,2,1,0,0,7,0.222,0.286,0.5,11.7,2.3,3.0,0.0,0.7,0.3,2025,2026-01-24
71,Quincy Olivari,"Dec 8, '24, LAL vs. POR",23,1,2,10,1,5,1,5,0,0,0,0,1,0,0,1,0,3,0.2,0.2,,5.0,1.5,0.0,0.5,0.0,0.0,2025,2026-01-24
72,Daeqwon Plowden,"Jan 15, '25, ATL @ CHI",26,2,7,86,17,30,9,20,2,2,6,13,2,0,0,4,10,45,0.567,0.45,1.0,12.3,6.4,1.9,0.3,0.0,0.0,2025,2026-01-24
73,Quinten Post,"Dec 27, '24, GSW @ LAC",24,2,88,1503,261,587,144,383,40,51,80,330,120,37,42,69,175,706,0.445,0.376,0.784,17.1,8.0,3.8,1.4,0.4,0.5,2025,2026-01-24
74,Zyon Pullin,"Feb 3, '25, MEM vs. SAS",23,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,2025,2026-01-24
75,Alex Reese,"Oct 27, '24, OKC vs. ATL",25,1,15,216,26,54,15,41,9,12,9,47,4,10,10,6,21,76,0.481,0.366,0.75,14.4,5.1,3.1,0.3,0.7,0.7,2025,2026-01-24
76,Antonio Reeves,"Oct 23, '24, NOP vs. CHI",24,2,51,716,121,264,56,139,28,35,19,68,41,22,4,30,43,326,0.458,0.403,0.8,14.0,6.4,1.3,0.8,0.4,0.1,2025,2026-01-24
77,Zaccharie Risacher,"Oct 23, '24, ATL vs. BRK",19,2,111,2730,513,1117,179,503,140,202,120,387,144,84,56,125,229,1345,0.459,0.356,0.693,24.6,12.1,3.5,1.3,0.8,0.5,2025,2026-01-24
78,Liam Robbins,"Oct 31, '24, MIL @ MEM",25,1,13,57,2,8,0,2,5,10,7,12,2,2,2,6,9,9,0.25,0.0,0.5,4.4,0.7,0.9,0.2,0.2,0.2,2025,2026-01-24
79,Jackson Rowe,"Feb 5, '25, GSW @ UTA",28,1,6,52,8,17,3,10,3,6,3,11,4,4,0,1,4,22,0.471,0.3,0.5,8.7,3.7,1.8,0.7,0.7,0.0,2025,2026-01-24
80,Tidjane SalaÃ¼n,"Oct 26, '24, CHO vs. MIA",19,2,89,1719,183,479,88,273,88,124,92,406,100,40,21,79,131,542,0.382,0.322,0.71,19.3,6.1,4.6,1.1,0.4,0.2,2025,2026-01-24
81,Alex Sarr,"Oct 24, '24, WAS vs. BOS",19,2,101,2769,560,1294,137,434,196,284,196,688,256,70,173,173,213,1453,0.433,0.316,0.69,27.4,14.4,6.8,2.5,0.7,1.7,2025,2026-01-24
82,Baylor Scheierman,"Oct 24, '24, BOS @ WAS",24,2,69,853,79,193,54,148,13,17,30,133,59,38,4,29,76,225,0.409,0.365,0.765,12.4,3.3,1.9,0.9,0.6,0.1,2025,2026-01-24
83,Terrence Shannon Jr.,"Nov 2, '24, MIN @ SAS",24,2,54,621,87,195,26,68,38,48,16,75,46,14,6,30,56,238,0.446,0.382,0.792,11.5,4.4,1.4,0.9,0.3,0.1,2025,2026-01-24
84,Jamal Shead,"Oct 23, '24, TOR vs. CLE",22,2,121,2497,317,812,128,390,109,140,47,200,575,104,16,180,256,871,0.39,0.328,0.779,20.6,7.2,1.7,4.8,0.9,0.1,2025,2026-01-24
85,Reed Sheppard,"Oct 23, '24, HOU vs. CHO",20,2,94,1702,285,694,156,403,48,63,30,184,209,95,39,86,138,774,0.411,0.387,0.762,18.1,8.2,2.0,2.2,1.0,0.4,2025,2026-01-24
86,KJ Simpson,"Nov 4, '24, CHO @ MIN",22,2,50,1065,135,390,45,169,51,66,44,138,147,49,6,80,70,366,0.346,0.266,0.773,21.3,7.3,2.8,2.9,1.0,0.1,2025,2026-01-24
87,Jaylen Sims,"Apr 4, '25, CHO vs. SAC",26,1,6,112,12,28,6,15,12,15,3,6,12,3,1,8,10,42,0.429,0.4,0.8,18.7,7.0,1.0,2.0,0.5,0.2,2025,2026-01-24
88,Tolu Smith,"Apr 13, '25, DET @ MIL",24,2,6,77,13,24,0,0,14,18,14,36,4,2,5,6,10,40,0.542,,0.778,12.8,6.7,6.0,0.7,0.3,0.8,2025,2026-01-24
89,Tyler Smith,"Oct 23, '24, MIL @ PHI",20,1,23,122,24,50,13,30,6,8,6,25,4,3,4,8,11,67,0.48,0.433,0.75,5.3,2.9,1.1,0.2,0.1,0.2,2025,2026-01-24
90,Cam Spencer,"Nov 20, '24, MEM vs. PHI",24,2,66,1225,191,412,112,255,95,101,31,139,255,38,3,66,86,589,0.464,0.439,0.941,18.6,8.9,2.1,3.9,0.6,0.0,2025,2026-01-24
91,Isaiah Stevens,"Mar 29, '25, MIA @ PHI",24,1,3,6,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0.0,0.0,,2.0,0.0,0.7,0.0,0.3,0.0,2025,2026-01-24
92,Drew Timme,"Mar 28, '25, BRK vs. LAC",24,2,19,337,61,128,14,44,10,17,21,78,30,7,1,18,29,146,0.477,0.318,0.588,17.7,7.7,4.1,1.6,0.4,0.1,2025,2026-01-24
93,Nae'Qwan Tomlin,"Feb 20, '25, CLE @ BRK",24,2,39,609,97,209,16,74,36,50,59,132,30,24,24,13,74,246,0.464,0.216,0.72,15.6,6.3,3.4,0.8,0.6,0.6,2025,2026-01-24
94,Armel TraorÃ©,"Nov 16, '24, LAL @ NOP",22,1,9,67,6,19,0,7,2,7,2,15,1,4,2,3,6,14,0.316,0.0,0.286,7.4,1.6,1.7,0.1,0.4,0.2,2025,2026-01-24
95,Luke Travers,"Nov 1, '24, CLE vs. ORL",23,2,24,191,14,56,1,25,11,11,17,44,17,8,5,11,12,40,0.25,0.04,1.0,8.0,1.7,1.8,0.7,0.3,0.2,2025,2026-01-24
96,Jaylon Tyson,"Oct 23, '24, CLE @ TOR",22,2,87,1551,271,551,100,234,66,87,118,314,129,52,22,84,165,708,0.492,0.427,0.759,17.8,8.1,3.6,1.5,0.6,0.3,2025,2026-01-24
97,Keaton Wallace,"Oct 27, '24, ATL @ OKC",25,2,67,941,121,295,60,164,17,22,10,96,160,49,14,55,76,319,0.41,0.366,0.773,14.0,4.8,1.4,2.4,0.7,0.2,2025,2026-01-24
98,Ja'Kobe Walter,"Nov 1, '24, TOR vs. LAL",20,2,89,1757,237,574,109,306,93,119,85,238,113,75,16,69,167,676,0.413,0.356,0.782,19.7,7.6,2.7,1.3,0.8,0.2,2025,2026-01-24
99,Kel'el Ware,"Oct 23, '24, MIA vs. ORL",20,2,107,2445,455,831,86,234,99,132,254,893,84,76,119,99,180,1095,0.548,0.368,0.75,22.9,10.2,8.3,0.8,0.7,1.1,2025,2026-01-24
100,Anton Watson,"Mar 10, '25, NYK @ SAC",24,1,9,22,4,9,0,1,0,0,1,3,2,1,0,2,3,8,0.444,0.0,,2.4,0.9,0.3,0.2,0.1,0.0,2025,2026-01-24
101,Jaylen Wells,"Oct 23, '24, MEM @ UTA",21,2,121,3179,458,1101,210,613,196,244,126,414,206,80,11,114,232,1322,0.416,0.343,0.803,26.3,10.9,3.4,1.7,0.7,0.1,2025,2026-01-24
102,Phillip Wheeler,"Mar 26, '25, PHI vs. WAS",22,1,5,44,3,21,0,10,2,2,2,8,2,1,2,1,1,8,0.143,0.0,1.0,8.8,1.6,1.6,0.4,0.2,0.4,2025,2026-01-24
103,Cody Williams,"Oct 23, '24, UTA vs. MEM",20,2,82,1617,159,421,48,192,41,61,52,183,86,35,25,60,148,407,0.378,0.25,0.672,19.7,5.0,2.2,1.0,0.4,0.3,2025,2026-01-24
104,Jahmir Young,"Mar 4, '25, CHI vs. CLE",24,2,11,54,8,16,3,7,2,2,1,5,10,1,0,3,5,21,0.5,0.429,1.0,4.9,1.9,0.5,0.9,0.1,0.0,2025,2026-01-24
1,Ace Bailey,"Oct 22, '25, UTA vs. LAC",19,1,38,930,166,367,55,157,26,36,59,133,62,26,15,49,94,413,0.452,0.35,0.722,24.5,10.9,3.5,1.6,0.7,0.4,2026,2026-01-24
2,Brooks Barnhizer,"Oct 21, '25, OKC vs. HOU",23,1,22,173,12,27,1,6,4,6,7,41,9,5,2,3,13,29,0.444,0.167,0.667,7.9,1.3,1.9,0.4,0.2,0.1,2026,2026-01-24
3,Joan Beringer,"Oct 24, '25, MIN @ LAL",19,1,19,128,27,38,0,0,3,4,18,39,5,3,7,5,19,57,0.711,,0.75,6.7,3.0,2.1,0.3,0.2,0.4,2026,2026-01-24
4,Koby Brea,"Nov 2, '25, PHO vs. SAS",23,1,2,8,1,3,0,2,2,2,0,1,2,0,0,0,0,4,0.333,0.0,1.0,4.0,2.0,0.5,1.0,0.0,0.0,2026,2026-01-24
5,Johni Broome,"Nov 2, '25, PHI @ BRK",23,1,7,40,4,20,0,3,2,4,6,13,4,2,0,2,5,10,0.2,0.0,0.5,5.7,1.4,1.9,0.6,0.3,0.0,2026,2026-01-24
6,Carter Bryant,"Oct 22, '25, SAS @ DAL",20,1,35,287,32,92,12,48,10,12,15,60,7,6,5,12,27,86,0.348,0.25,0.833,8.2,2.5,1.7,0.2,0.2,0.1,2026,2026-01-24
7,Dylan Cardwell,"Oct 22, '25, SAC @ PHO",24,1,18,341,35,66,0,1,14,26,54,129,19,13,29,13,69,84,0.53,0.0,0.538,18.9,4.7,7.2,1.1,0.7,1.6,2026,2026-01-24
8,Moussa Cisse,"Oct 22, '25, DAL vs. SAS",23,1,26,302,39,61,0,0,23,50,49,118,6,9,31,21,47,101,0.639,,0.46,11.6,3.9,4.5,0.2,0.3,1.2,2026,2026-01-24
9,Walter Clayton,"Oct 22, '25, UTA vs. LAC",22,1,40,739,95,233,40,131,55,58,13,81,134,22,8,48,71,285,0.408,0.305,0.948,18.5,7.1,2.0,3.4,0.6,0.2,2026,2026-01-24
10,Nique Clifford,"Oct 22, '25, SAC @ PHO",23,1,41,765,83,208,28,95,23,34,28,121,54,23,12,45,78,217,0.399,0.295,0.676,18.7,5.3,3.0,1.3,0.6,0.3,2026,2026-01-24
11,Javonte Cooke,"Nov 19, '25, POR vs. CHI",26,1,8,52,5,21,2,11,0,0,1,8,7,4,0,5,1,12,0.238,0.182,,6.5,1.5,1.0,0.9,0.5,0.0,2026,2026-01-24
12,Cedric Coward,"Oct 22, '25, MEM vs. NOP",22,1,39,1037,198,418,61,177,91,107,59,254,110,22,14,67,79,548,0.474,0.345,0.85,26.6,14.1,6.5,2.8,0.6,0.4,2026,2026-01-24
13,LJ Cryer,"Jan 19, '26, GSW vs. MIA",24,1,2,5,1,3,1,2,0,0,0,0,0,0,0,0,1,3,0.333,0.5,,2.5,1.5,0.0,0.0,0.0,0.0,2026,2026-01-24
14,Mohamed Diawara,"Oct 28, '25, NYK @ MIL",20,1,36,183,26,65,14,36,3,6,9,37,17,8,4,10,17,69,0.4,0.389,0.5,5.1,1.9,1.0,0.5,0.2,0.1,2026,2026-01-24
15,Hunter Dickinson,"Oct 22, '25, NOP @ MEM",25,1,1,5,1,2,0,0,0,0,0,0,0,0,1,2,2,2,0.5,,,5.0,2.0,0.0,0.0,0.0,1.0,2026,2026-01-24
16,Egor DÑmin,"Oct 22, '25, BRK @ CHO",19,1,37,909,130,323,90,227,31,37,17,110,126,32,12,64,67,381,0.402,0.396,0.838,24.6,10.3,3.0,3.4,0.9,0.3,2026,2026-01-24
17,VJ Edgecombe,"Oct 22, '25, PHI @ BOS",20,1,39,1399,227,529,84,228,72,94,66,209,163,60,20,73,126,610,0.429,0.368,0.766,35.9,15.6,5.4,4.2,1.5,0.5,2026,2026-01-24
18,Noa Essengue,"Nov 22, '25, CHI vs. WAS",19,1,2,6,0,3,0,2,0,0,0,0,0,1,0,0,1,0,0.0,0.0,,3.0,0.0,0.0,0.0,0.5,0.0,2026,2026-01-24
19,Jeremiah Fears,"Oct 22, '25, NOP @ MEM",19,1,46,1214,242,556,47,147,108,134,35,172,143,56,11,107,81,639,0.435,0.32,0.806,26.4,13.9,3.7,3.1,1.2,0.2,2026,2026-01-24
20,Cooper Flagg,"Oct 22, '25, DAL vs. SAS",19,1,42,1421,302,633,41,145,146,183,48,268,172,53,32,95,96,791,0.477,0.283,0.798,33.8,18.8,6.4,4.1,1.3,0.8,2026,2026-01-24
21,Rasheer Fleming,"Oct 24, '25, PHO @ LAC",21,1,24,167,24,68,8,39,7,9,16,30,4,6,6,4,19,63,0.353,0.205,0.778,7.0,2.6,1.3,0.2,0.3,0.3,2026,2026-01-24
22,Myron Gardner,"Oct 28, '25, MIA vs. CHO",24,1,17,117,20,42,10,26,6,7,11,29,10,7,2,2,22,56,0.476,0.385,0.857,6.9,3.3,1.7,0.6,0.4,0.1,2026,2026-01-24
23,Vladislav Goldin,"Dec 19, '25, MIA @ BOS",24,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,1.0,0.0,0.0,1.0,0.0,0.0,2026,2026-01-24
24,Hugo GonzÃ¡lez,"Oct 24, '25, BOS @ NYK",19,1,38,565,61,123,19,53,9,17,34,126,22,22,10,24,73,150,0.496,0.358,0.529,14.9,3.9,3.3,0.6,0.6,0.3,2026,2026-01-24
25,Yang Hansen,"Oct 22, '25, POR vs. MIN",20,1,25,209,20,68,5,32,15,16,11,41,19,2,8,22,31,60,0.294,0.156,0.938,8.4,2.4,1.6,0.8,0.1,0.3,2026,2026-01-24
26,Dylan Harper,"Oct 22, '25, SAS @ DAL",19,1,35,745,144,330,22,91,53,71,25,111,124,32,9,49,66,363,0.436,0.242,0.746,21.3,10.4,3.2,3.5,0.9,0.3,2026,2026-01-24
27,Chucky Hepburn,"Nov 30, '25, TOR @ NYK",22,1,2,13,0,6,0,5,0,0,0,1,2,1,0,1,2,0,0.0,0.0,,6.5,0.0,0.5,1.0,0.5,0.0,2026,2026-01-24
28,DaRon Holmes,"Oct 25, '25, DEN vs. PHO",23,1,11,154,16,38,13,31,6,8,5,20,15,0,4,5,13,51,0.421,0.419,0.75,14.0,4.6,1.8,1.4,0.0,0.4,2026,2026-01-24
29,Kasparas JakuÄionis,"Dec 1, '25, MIA vs. LAC",19,1,19,275,21,67,18,42,14,16,13,38,34,9,0,15,30,74,0.313,0.429,0.875,14.5,3.9,2.0,1.8,0.5,0.0,2026,2026-01-24
30,Sion James,"Oct 22, '25, CHO vs. BRK",23,1,45,1131,84,219,47,130,62,71,26,154,91,27,17,34,82,277,0.384,0.362,0.873,25.1,6.2,3.4,2.0,0.6,0.4,2026,2026-01-24
31,Tre Johnson,"Oct 22, '25, WAS @ MIL",19,1,36,900,165,368,75,191,48,54,18,102,74,24,12,54,66,453,0.448,0.393,0.889,25.0,12.6,2.8,2.1,0.7,0.3,2026,2026-01-24
32,Curtis Jones,"Nov 29, '25, DEN @ PHO",24,1,5,22,2,10,0,6,0,0,1,4,1,0,0,1,2,4,0.2,0.0,,4.4,0.8,0.8,0.2,0.0,0.0,2026,2026-01-24
33,Kam Jones,"Dec 22, '25, IND @ BOS",23,1,12,87,10,28,1,10,0,2,3,9,11,3,0,3,4,21,0.357,0.1,0.0,7.3,1.8,0.8,0.9,0.3,0.0,2026,2026-01-24
34,David Jones GarcÃ­a,"Oct 22, '25, SAS @ DAL",24,1,11,68,13,25,3,5,3,6,4,13,18,6,1,5,6,32,0.52,0.6,0.5,6.2,2.9,1.2,1.6,0.5,0.1,2026,2026-01-24
35,Ryan Kalkbrenner,"Oct 22, '25, CHO vs. BRK",24,1,33,807,122,158,0,2,43,60,82,208,22,20,50,35,58,287,0.772,0.0,0.717,24.5,8.7,6.3,0.7,0.6,1.5,2026,2026-01-24
36,Miles Kelly,"Oct 26, '25, DAL vs. TOR",23,1,9,77,11,28,7,22,0,0,4,12,5,2,0,3,8,29,0.393,0.318,,8.6,3.2,1.3,0.6,0.2,0.0,2026,2026-01-24
37,Kon Knueppel,"Oct 22, '25, CHO vs. BRK",20,1,44,1417,290,602,146,345,108,120,53,242,155,30,10,97,101,834,0.482,0.423,0.9,32.2,19.0,5.5,3.5,0.7,0.2,2026,2026-01-24
38,Yanic Konan NiederhÃ¤user,"Oct 22, '25, LAC @ UTA",22,1,24,211,33,51,0,2,20,31,20,52,8,2,11,12,28,86,0.647,0.0,0.645,8.8,3.6,2.2,0.3,0.1,0.5,2026,2026-01-24
39,Chaz Lanier,"Oct 24, '25, DET @ HOU",24,1,16,153,17,48,14,41,5,5,6,15,12,5,0,1,5,53,0.354,0.341,1.0,9.6,3.3,0.9,0.8,0.3,0.0,2026,2026-01-24
40,Caleb Love,"Oct 27, '25, POR @ LAL",24,1,37,821,154,392,78,237,32,43,20,100,96,22,4,47,45,418,0.393,0.329,0.744,22.2,11.3,2.7,2.6,0.6,0.1,2026,2026-01-24
41,Khaman Maluach,"Oct 24, '25, PHO @ LAC",19,1,18,84,8,20,0,5,7,8,5,18,3,1,7,9,15,23,0.4,0.0,0.875,4.7,1.3,1.0,0.2,0.1,0.4,2026,2026-01-24
42,Chris MaÃ±on,"Oct 26, '25, LAL @ SAC",24,1,4,14,0,1,0,1,0,0,1,3,0,1,2,0,3,0,0.0,0.0,,3.5,0.0,0.8,0.0,0.3,0.5,2026,2026-01-24
43,Alijah Martin,"Dec 7, '25, TOR vs. BOS",24,1,10,88,9,26,2,11,10,12,6,12,8,5,3,3,9,30,0.346,0.182,0.833,8.8,3.0,1.2,0.8,0.5,0.3,2026,2026-01-24
44,Jahmai Mashack,"Nov 20, '25, MEM vs. SAC",23,1,7,25,2,8,2,6,0,0,0,5,2,1,0,3,1,6,0.25,0.333,,3.6,0.9,0.7,0.3,0.1,0.0,2026,2026-01-24
45,Liam McNeeley,"Oct 26, '25, CHO @ WAS",20,1,27,336,34,86,22,58,25,31,11,59,23,5,3,12,35,115,0.395,0.379,0.806,12.4,4.3,2.2,0.9,0.2,0.1,2026,2026-01-24
46,Collin Murray-Boyles,"Oct 26, '25, TOR @ DAL",20,1,37,796,119,222,15,43,34,53,94,189,73,32,26,41,97,287,0.536,0.349,0.642,21.5,7.8,5.1,2.0,0.9,0.7,2026,2026-01-24
47,Ryan Nembhard,"Oct 22, '25, DAL vs. SAS",22,1,32,650,99,219,31,78,8,11,7,62,165,8,0,49,47,237,0.452,0.397,0.727,20.3,7.4,1.9,5.2,0.3,0.0,2026,2026-01-24
48,Asa Newell,"Oct 24, '25, ATL @ ORL",20,1,33,351,67,120,25,57,11,20,28,63,18,12,11,17,53,170,0.558,0.439,0.55,10.6,5.2,1.9,0.5,0.4,0.3,2026,2026-01-24
49,Lachlan Olbrich,"Nov 29, '25, CHI @ IND",22,1,10,73,2,9,0,4,0,2,7,21,9,0,0,4,16,4,0.222,0.0,0.0,7.3,0.4,2.1,0.9,0.0,0.0,2026,2026-01-24
50,Micah Peavy,"Oct 27, '25, NOP vs. BOS",24,1,38,611,79,195,19,71,11,15,35,86,45,28,6,12,65,188,0.405,0.268,0.733,16.1,4.9,2.3,1.2,0.7,0.2,2026,2026-01-24
51,Noah Penda,"Oct 27, '25, ORL @ PHI",21,1,28,394,53,116,21,47,20,33,44,112,35,16,13,21,38,147,0.457,0.447,0.606,14.1,5.3,4.0,1.3,0.6,0.5,2026,2026-01-24
52,Taelon Peter,"Oct 23, '25, IND vs. OKC",23,1,22,139,12,40,10,37,4,6,6,23,16,6,2,10,9,38,0.3,0.27,0.667,6.3,1.7,1.0,0.7,0.3,0.1,2026,2026-01-24
53,Drake Powell,"Oct 22, '25, BRK @ CHO",20,1,31,594,71,159,24,78,32,36,6,49,54,18,5,30,45,198,0.447,0.308,0.889,19.2,6.4,1.6,1.7,0.6,0.2,2026,2026-01-24
54,Tyrese Proctor,"Oct 22, '25, CLE @ NYK",21,1,31,333,51,141,28,89,19,23,6,39,38,10,0,16,36,149,0.362,0.315,0.826,10.7,4.8,1.3,1.2,0.3,0.0,2026,2026-01-24
55,Derik Queen,"Oct 22, '25, NOP @ MEM",21,1,45,1169,218,441,8,42,117,150,77,333,198,46,42,111,128,561,0.494,0.19,0.78,26.0,12.5,7.4,4.4,1.0,0.9,2026,2026-01-24
56,Maxime Raynaud,"Oct 22, '25, SAC @ PHO",22,1,37,864,158,290,9,30,45,63,67,243,43,16,18,36,95,370,0.545,0.3,0.714,23.4,10.0,6.6,1.2,0.4,0.5,2026,2026-01-24
57,Will Richard,"Oct 21, '25, GSW @ LAL",23,1,41,784,101,208,46,126,35,43,39,101,55,44,5,31,77,283,0.486,0.365,0.814,19.1,6.9,2.5,1.3,1.1,0.1,2026,2026-01-24
58,Jase Richardson,"Oct 25, '25, ORL vs. CHI",20,1,30,374,67,134,22,53,21,30,16,45,39,8,2,19,34,177,0.5,0.415,0.7,12.5,5.9,1.5,1.3,0.3,0.1,2026,2026-01-24
59,Will Riley,"Oct 22, '25, WAS @ MIL",19,1,35,489,67,164,16,63,36,45,26,71,39,15,4,29,26,186,0.409,0.254,0.8,14.0,5.3,2.0,1.1,0.4,0.1,2026,2026-01-24
60,Hunter Sallis,"Oct 27, '25, PHI vs. ORL",22,1,7,26,3,5,0,0,1,2,0,1,4,0,1,5,2,7,0.6,,0.5,3.7,1.0,0.1,0.6,0.0,0.1,2026,2026-01-24
61,Kobe Sanders,"Oct 22, '25, LAC @ UTA",23,1,36,744,87,197,37,95,32,37,16,86,53,23,4,47,76,243,0.442,0.389,0.865,20.7,6.8,2.4,1.5,0.6,0.1,2026,2026-01-24
62,Ben Saraf,"Oct 22, '25, BRK @ CHO",19,1,12,203,22,62,9,33,12,15,5,19,34,8,3,23,15,65,0.355,0.273,0.8,16.9,5.4,1.6,2.8,0.7,0.3,2026,2026-01-24
63,Mark Sears,"Oct 26, '25, MIL @ CLE",23,1,7,26,6,13,4,8,6,8,1,2,2,0,0,4,4,22,0.462,0.5,0.75,3.7,3.1,0.3,0.3,0.0,0.0,2026,2026-01-24
64,Javon Small,"Oct 22, '25, MEM vs. NOP",23,1,14,176,19,56,10,31,12,15,5,20,46,4,2,18,18,60,0.339,0.323,0.8,12.6,4.3,1.4,3.3,0.3,0.1,2026,2026-01-24
